0	0	0	0	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0900000000000000	0.0900000000000000	0.0900000000000000	0.0900000000000000	0.240000000000000	0.240000000000000	0.240000000000000	0.240000000000000	0.470000000000000	0.470000000000000	0.470000000000000	0.470000000000000	0.650000000000000	0.650000000000000	0.650000000000000	0.650000000000000	0.650000000000000	0.650000000000000	0.650000000000000	0.650000000000000	0.470000000000000	0.470000000000000	0.470000000000000	0.470000000000000	0.240000000000000	0.240000000000000	0.240000000000000	0.240000000000000	0.0900000000000000	0.0900000000000000	0.0900000000000000	0.0900000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0	0	0	0
0	0	0	0	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0900000000000000	0.0900000000000000	0.0900000000000000	0.0900000000000000	0.240000000000000	0.240000000000000	0.240000000000000	0.240000000000000	0.470000000000000	0.470000000000000	0.470000000000000	0.470000000000000	0.650000000000000	0.650000000000000	0.650000000000000	0.650000000000000	0.650000000000000	0.650000000000000	0.650000000000000	0.650000000000000	0.470000000000000	0.470000000000000	0.470000000000000	0.470000000000000	0.240000000000000	0.240000000000000	0.240000000000000	0.240000000000000	0.0900000000000000	0.0900000000000000	0.0900000000000000	0.0900000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0	0	0	0
0	0	0	0	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0900000000000000	0.0900000000000000	0.0900000000000000	0.0900000000000000	0.240000000000000	0.240000000000000	0.240000000000000	0.240000000000000	0.470000000000000	0.470000000000000	0.470000000000000	0.470000000000000	0.650000000000000	0.650000000000000	0.650000000000000	0.650000000000000	0.650000000000000	0.650000000000000	0.650000000000000	0.650000000000000	0.470000000000000	0.470000000000000	0.470000000000000	0.470000000000000	0.240000000000000	0.240000000000000	0.240000000000000	0.240000000000000	0.0900000000000000	0.0900000000000000	0.0900000000000000	0.0900000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0	0	0	0
0	0	0	0	0.0100000000000000	0.0100000000000000	0.0100000000000000	0.0100000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0600000000000000	0.0600000000000000	0.0600000000000000	0.0600000000000000	0.120000000000000	0.120000000000000	0.120000000000000	0.120000000000000	0.170000000000000	0.170000000000000	0.170000000000000	0.170000000000000	0.170000000000000	0.170000000000000	0.170000000000000	0.170000000000000	0.120000000000000	0.120000000000000	0.120000000000000	0.120000000000000	0.0600000000000000	0.0600000000000000	0.0600000000000000	0.0600000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0100000000000000	0.0100000000000000	0.0100000000000000	0.0100000000000000	0	0	0	0
0	0	0	0	0.0100000000000000	0.0100000000000000	0.0100000000000000	0.0100000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0600000000000000	0.0600000000000000	0.0600000000000000	0.0600000000000000	0.120000000000000	0.120000000000000	0.120000000000000	0.120000000000000	0.170000000000000	0.170000000000000	0.170000000000000	0.170000000000000	0.170000000000000	0.170000000000000	0.170000000000000	0.170000000000000	0.120000000000000	0.120000000000000	0.120000000000000	0.120000000000000	0.0600000000000000	0.0600000000000000	0.0600000000000000	0.0600000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0100000000000000	0.0100000000000000	0.0100000000000000	0.0100000000000000	0	0	0	0
0	0	0	0	0.0100000000000000	0.0100000000000000	0.0100000000000000	0.0100000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0600000000000000	0.0600000000000000	0.0600000000000000	0.0600000000000000	0.120000000000000	0.120000000000000	0.120000000000000	0.120000000000000	0.170000000000000	0.170000000000000	0.170000000000000	0.170000000000000	0.170000000000000	0.170000000000000	0.170000000000000	0.170000000000000	0.120000000000000	0.120000000000000	0.120000000000000	0.120000000000000	0.0600000000000000	0.0600000000000000	0.0600000000000000	0.0600000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0100000000000000	0.0100000000000000	0.0100000000000000	0.0100000000000000	0	0	0	0
0	0	0	0	0.0100000000000000	0.0100000000000000	0.0100000000000000	0.0100000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0600000000000000	0.0600000000000000	0.0600000000000000	0.0600000000000000	0.120000000000000	0.120000000000000	0.120000000000000	0.120000000000000	0.170000000000000	0.170000000000000	0.170000000000000	0.170000000000000	0.170000000000000	0.170000000000000	0.170000000000000	0.170000000000000	0.120000000000000	0.120000000000000	0.120000000000000	0.120000000000000	0.0600000000000000	0.0600000000000000	0.0600000000000000	0.0600000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0100000000000000	0.0100000000000000	0.0100000000000000	0.0100000000000000	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.0100000000000000	0.0100000000000000	0.0100000000000000	0.0100000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0300000000000000	0.0300000000000000	0.0300000000000000	0.0300000000000000	0.0300000000000000	0.0300000000000000	0.0300000000000000	0.0300000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0100000000000000	0.0100000000000000	0.0100000000000000	0.0100000000000000	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.0100000000000000	0.0100000000000000	0.0100000000000000	0.0100000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0300000000000000	0.0300000000000000	0.0300000000000000	0.0300000000000000	0.0300000000000000	0.0300000000000000	0.0300000000000000	0.0300000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0100000000000000	0.0100000000000000	0.0100000000000000	0.0100000000000000	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.0100000000000000	0.0100000000000000	0.0100000000000000	0.0100000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0300000000000000	0.0300000000000000	0.0300000000000000	0.0300000000000000	0.0300000000000000	0.0300000000000000	0.0300000000000000	0.0300000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0100000000000000	0.0100000000000000	0.0100000000000000	0.0100000000000000	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.0100000000000000	0.0100000000000000	0.0100000000000000	0.0100000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0300000000000000	0.0300000000000000	0.0300000000000000	0.0300000000000000	0.0300000000000000	0.0300000000000000	0.0300000000000000	0.0300000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0200000000000000	0.0100000000000000	0.0100000000000000	0.0100000000000000	0.0100000000000000	0	0	0	0	0	0	0	0	0	0	0	0
